nominal;data;curs;cdx
1;01.09.2010;39,0127;Åâðî
1;02.09.2010;39,1654;Åâðî
1;03.09.2010;39,2901;Åâðî
1;04.09.2010;39,3505;Åâðî
1;07.09.2010;39,4720;Åâðî
1;08.09.2010;39,3215;Åâðî
1;09.09.2010;39,2948;Åâðî
1;10.09.2010;39,1868;Åâðî
1;11.09.2010;39,1917;Åâðî
1;14.09.2010;39,3235;Åâðî
1;15.09.2010;39,5264;Åâðî
1;16.09.2010;39,9107;Åâðî
1;17.09.2010;40,3166;Åâðî
1;18.09.2010;40,8115;Åâðî
1;21.09.2010;40,5416;Åâðî
1;22.09.2010;40,6483;Åâðî
1;23.09.2010;41,2254;Åâðî
1;24.09.2010;41,5380;Åâðî
1;25.09.2010;41,2599;Åâðî
1;28.09.2010;41,2220;Åâðî
1;29.09.2010;41,0884;Åâðî
1;30.09.2010;41,3481;Åâðî
1;01.10.2010;41,4392;Åâðî
1;02.10.2010;41,6606;Åâðî
1;05.10.2010;41,9747;Åâðî
1;06.10.2010;41,7156;Åâðî
1;07.10.2010;41,4017;Åâðî
1;08.10.2010;41,3564;Åâðî
1;09.10.2010;41,6717;Åâðî
1;12.10.2010;41,6600;Åâðî
1;13.10.2010;41,5895;Åâðî
1;14.10.2010;42,0451;Åâðî
1;15.10.2010;42,1585;Åâðî
1;16.10.2010;42,3939;Åâðî
1;19.10.2010;42,3577;Åâðî
1;20.10.2010;42,2983;Åâðî
1;21.10.2010;42,4411;Åâðî
1;22.10.2010;42,8781;Åâðî
1;23.10.2010;42,5351;Åâðî
1;26.10.2010;42,4975;Åâðî
1;27.10.2010;42,4658;Åâðî
1;28.10.2010;42,1841;Åâðî
1;29.10.2010;42,4316;Åâðî
1;30.10.2010;42,7256;Åâðî
1;02.11.2010;42,9848;Åâðî
1;03.11.2010;42,9147;Åâðî
1;04.11.2010;43,1654;Åâðî
1;09.11.2010;42,9854;Åâðî
1;10.11.2010;42,7798;Åâðî
1;11.11.2010;42,3004;Åâðî
1;12.11.2010;42,0590;Åâðî
1;13.11.2010;41,8779;Åâðî
1;14.11.2010;42,2311;Åâðî
1;16.11.2010;42,1715;Åâðî
1;17.11.2010;42,2175;Åâðî
1;18.11.2010;42,2863;Åâðî
1;19.11.2010;42,4069;Åâðî
1;20.11.2010;42,3568;Åâðî
1;23.11.2010;42,6367;Åâðî
1;24.11.2010;42,4036;Åâðî
1;25.11.2010;41,9168;Åâðî
1;26.11.2010;41,6956;Åâðî
1;27.11.2010;41,6192;Åâðî
1;30.11.2010;41,5682;Åâðî
1;01.12.2010;41,0814;Åâðî
1;02.12.2010;41,0620;Åâðî
1;03.12.2010;41,2276;Åâðî
1;04.12.2010;41,3374;Åâðî
1;07.12.2010;41,7677;Åâðî
1;08.12.2010;41,6525;Åâðî
1;09.12.2010;41,2720;Åâðî
1;10.12.2010;41,2106;Åâðî
1;11.12.2010;40,9394;Åâðî
1;14.12.2010;40,8042;Åâðî
1;15.12.2010;41,2932;Åâðî
1;16.12.2010;40,8851;Åâðî
1;17.12.2010;40,6798;Åâðî
1;18.12.2010;40,7979;Åâðî
1;21.12.2010;40,5055;Åâðî
1;22.12.2010;40,4720;Åâðî
1;23.12.2010;40,3582;Åâðî
1;24.12.2010;40,1706;Åâðî
1;25.12.2010;40,1548;Åâðî
1;28.12.2010;40,0594;Åâðî
1;29.12.2010;40,0226;Åâðî
1;30.12.2010;39,9011;Åâðî
1;31.12.2010;40,3331;Åâðî
1;01.01.2011;40,4876;Åâðî
1;12.01.2011;39,6076;Åâðî
1;13.01.2011;39,5154;Åâðî
1;14.01.2011;39,4815;Åâðî
1;15.01.2011;40,1264;Åâðî
1;18.01.2011;39,9680;Åâðî
1;19.01.2011;39,9066;Åâðî
1;20.01.2011;40,1895;Åâðî
1;21.01.2011;40,2113;Åâðî
1;22.01.2011;40,5807;Åâðî
1;25.01.2011;40,5624;Åâðî
1;26.01.2011;40,7027;Åâðî
1;27.01.2011;40,7198;Åâðî
1;28.01.2011;40,6205;Åâðî
1;29.01.2011;40,6487;Åâðî
1;01.02.2011;40,5811;Åâðî
1;02.02.2011;40,7368;Åâðî
1;03.02.2011;40,7258;Åâðî
1;04.02.2011;40,5279;Åâðî
1;05.02.2011;40,0819;Åâðî
1;08.02.2011;39,9593;Åâðî
1;09.02.2011;39,8892;Åâðî
1;10.02.2011;39,9871;Åâðî
1;11.02.2011;40,1350;Åâðî
1;12.02.2011;39,7667;Åâðî
1;15.02.2011;39,6040;Åâðî
1;16.02.2011;39,4703;Åâðî
1;17.02.2011;39,6802;Åâðî
1;18.02.2011;39,6821;Åâðî
1;19.02.2011;39,7682;Åâðî
1;22.02.2011;39,8868;Åâðî
1;23.02.2011;39,6795;Åâðî
1;25.02.2011;40,0294;Åâðî
1;26.02.2011;40,0073;Åâðî
1;01.03.2011;39,8136;Åâðî
1;02.03.2011;39,7219;Åâðî
1;03.03.2011;39,3974;Åâðî
1;04.03.2011;39,2752;Åâðî
1;05.03.2011;39,3476;Åâðî
1;06.03.2011;39,4038;Åâðî
1;10.03.2011;39,3039;Åâðî
1;11.03.2011;39,3151;Åâðî
1;12.03.2011;39,5375;Åâðî
1;15.03.2011;39,9347;Åâðî
1;16.03.2011;39,9813;Åâðî
1;17.03.2011;40,0728;Åâðî
1;18.03.2011;40,1097;Åâðî
1;19.03.2011;40,0633;Åâðî
1;22.03.2011;40,1996;Åâðî
1;23.03.2011;40,0858;Åâðî
1;24.03.2011;40,0642;Åâðî
1;25.03.2011;39,9495;Åâðî
1;26.03.2011;40,0156;Åâðî
1;29.03.2011;39,9288;Åâðî
1;30.03.2011;40,0325;Åâðî
1;31.03.2011;40,0223;Åâðî
1;01.04.2011;40,3875;Åâðî
1;02.04.2011;40,1980;Åâðî
1;05.04.2011;40,1624;Åâðî
1;06.04.2011;40,1652;Åâðî
1;07.04.2011;40,2789;Åâðî
1;08.04.2011;40,3528;Åâðî
1;09.04.2011;40,4859;Åâðî
1;12.04.2011;40,4390;Åâðî
1;13.04.2011;40,5268;Åâðî
1;14.04.2011;40,7604;Åâðî
1;15.04.2011;40,8791;Åâðî
1;16.04.2011;40,8304;Åâðî
1;19.04.2011;40,4739;Åâðî
1;20.04.2011;40,4407;Åâðî
1;21.04.2011;40,5523;Åâðî
1;22.04.2011;40,8117;Åâðî
1;23.04.2011;40,7443;Åâðî
1;26.04.2011;40,7933;Åâðî
1;27.04.2011;40,5837;Åâðî
1;28.04.2011;40,6681;Åâðî
1;29.04.2011;40,8121;Åâðî
1;30.04.2011;40,8078;Åâðî
1;04.05.2011;40,5211;Åâðî
1;05.05.2011;40,5751;Åâðî
1;06.05.2011;40,5421;Åâðî
1;07.05.2011;40,2974;Åâðî
1;11.05.2011;39,8657;Åâðî
1;12.05.2011;39,7827;Åâðî
1;13.05.2011;39,6934;Åâðî
1;14.05.2011;39,7137;Åâðî
1;17.05.2011;39,6830;Åâðî
1;18.05.2011;39,8512;Åâðî
1;19.05.2011;40,0113;Åâðî
1;20.05.2011;39,8889;Åâðî
1;21.05.2011;39,9652;Åâðî
1;24.05.2011;39,8117;Åâðî
1;25.05.2011;39,9938;Åâðî
1;26.05.2011;39,9566;Åâðî
1;27.05.2011;40,0217;Åâðî
1;28.05.2011;40,0802;Åâðî
1;31.05.2011;40,0594;Åâðî
1;01.06.2011;40,2444;Åâðî
1;02.06.2011;40,3497;Åâðî
1;03.06.2011;40,3074;Åâðî
1;04.06.2011;40,3436;Åâðî
1;07.06.2011;40,6879;Åâðî
1;08.06.2011;40,6581;Åâðî
1;09.06.2011;40,6273;Åâðî
1;10.06.2011;40,5244;Åâðî
1;11.06.2011;40,2298;Åâðî
1;15.06.2011;40,2825;Åâðî
1;16.06.2011;40,1280;Åâðî
1;17.06.2011;39,8184;Åâðî
1;18.06.2011;39,8913;Åâðî
1;21.06.2011;40,0470;Åâðî
1;22.06.2011;40,2277;Åâðî
1;23.06.2011;40,1814;Åâðî
1;24.06.2011;40,0791;Åâðî
1;25.06.2011;40,1189;Åâðî
1;28.06.2011;40,0923;Åâðî
1;29.06.2011;40,3029;Åâðî
1;30.06.2011;40,3870;Åâðî
1;01.07.2011;40,4153;Åâðî
1;02.07.2011;40,4824;Åâðî
1;05.07.2011;40,4155;Åâðî
1;06.07.2011;40,3110;Åâðî
1;07.07.2011;40,2435;Åâðî
1;08.07.2011;40,0917;Åâðî
1;09.07.2011;40,0193;Åâðî
1;12.07.2011;39,8033;Åâðî
1;13.07.2011;39,5051;Åâðî
1;14.07.2011;39,5919;Åâðî
1;15.07.2011;39,8214;Åâðî
1;16.07.2011;39,7388;Åâðî
1;19.07.2011;39,5894;Åâðî
1;20.07.2011;39,7316;Åâðî
1;21.07.2011;39,7280;Åâðî
1;22.07.2011;39,8415;Åâðî
1;23.07.2011;39,9484;Åâðî
1;26.07.2011;39,8365;Åâðî
1;27.07.2011;39,9389;Åâðî
1;28.07.2011;39,7937;Åâðî
1;29.07.2011;39,5982;Åâðî
1;30.07.2011;39,5182;Åâðî
1;02.08.2011;39,6431;Åâðî
1;03.08.2011;39,5173;Åâðî
1;04.08.2011;39,5923;Åâðî
1;05.08.2011;39,8158;Åâðî
1;06.08.2011;39,9625;Åâðî
1;09.08.2011;40,9590;Åâðî
1;10.08.2011;41,9039;Åâðî
1;11.08.2011;42,0285;Åâðî
1;12.08.2011;41,9075;Åâðî
1;13.08.2011;41,7768;Åâðî
1;16.08.2011;41,2895;Åâðî
1;17.08.2011;41,2924;Åâðî
1;18.08.2011;41,3061;Åâðî
1;19.08.2011;41,6355;Åâðî
1;20.08.2011;41,8749;Åâðî
1;23.08.2011;42,0226;Åâðî
1;24.08.2011;41,6600;Åâðî
1;25.08.2011;41,6618;Åâðî
1;26.08.2011;41,6746;Åâðî
1;27.08.2011;41,6705;Åâðî
1;30.08.2011;41,7455;Åâðî
1;31.08.2011;41,8396;Åâðî
1;01.09.2011;41,7631;Åâðî
1;02.09.2011;41,4732;Åâðî
1;03.09.2011;41,3762;Åâðî
1;06.09.2011;41,4830;Åâðî
1;07.09.2011;41,6771;Åâðî
1;08.09.2011;41,4902;Åâðî
1;09.09.2011;41,5175;Åâðî
1;10.09.2011;41,2786;Åâðî
1;13.09.2011;41,0914;Åâðî
1;14.09.2011;41,2267;Åâðî
1;15.09.2011;41,3531;Åâðî
1;16.09.2011;41,8792;Åâðî
1;17.09.2011;42,2482;Åâðî
1;20.09.2011;42,2058;Åâðî
1;21.09.2011;42,9164;Åâðî
1;22.09.2011;43,0127;Åâðî
1;23.09.2011;43,2421;Åâðî
1;24.09.2011;43,3655;Åâðî
1;27.09.2011;43,4535;Åâðî
1;28.09.2011;43,6357;Åâðî
1;29.09.2011;43,2216;Åâðî
1;30.09.2011;43,3979;Åâðî
1;01.10.2011;43,4191;Åâðî
1;04.10.2011;43,4411;Åâðî
1;05.10.2011;43,1571;Åâðî
1;06.10.2011;43,4632;Åâðî
1;07.10.2011;43,3728;Åâðî
1;08.10.2011;43,2614;Åâðî
1;11.10.2011;43,1425;Åâðî
1;12.10.2011;42,8601;Åâðî
1;13.10.2011;42,8785;Åâðî
1;14.10.2011;43,0236;Åâðî
1;15.10.2011;42,7328;Åâðî
1;18.10.2011;42,6169;Åâðî
1;19.10.2011;42,5551;Åâðî
1;20.10.2011;42,7084;Åâðî
1;21.10.2011;42,9858;Åâðî
1;22.10.2011;43,1373;Åâðî
1;25.10.2011;42,9153;Åâðî
1;26.10.2011;42,4001;Åâðî
1;27.10.2011;42,5457;Åâðî
1;28.10.2011;42,3571;Åâðî
1;29.10.2011;42,3830;Åâðî
1;01.11.2011;42,1833;Åâðî
1;02.11.2011;42,2469;Åâðî
1;03.11.2011;42,1431;Åâðî
1;04.11.2011;42,2128;Åâðî
1;08.11.2011;42,0727;Åâðî
1;09.11.2011;41,9394;Åâðî
1;10.11.2011;41,5998;Åâðî
1;11.11.2011;41,6937;Åâðî
1;12.11.2011;41,5886;Åâðî
1;15.11.2011;41,6638;Åâðî
1;16.11.2011;41,6884;Åâðî
1;17.11.2011;41,4605;Åâðî
1;18.11.2011;41,4997;Åâðî
1;19.11.2011;41,7035;Åâðî
1;22.11.2011;41,8612;Åâðî
1;23.11.2011;41,9109;Åâðî
1;24.11.2011;42,0256;Åâðî
1;25.11.2011;42,0337;Åâðî
1;26.11.2011;42,0251;Åâðî
1;29.11.2011;41,7744;Åâðî
1;30.11.2011;41,8457;Åâðî
1;01.12.2011;41,7559;Åâðî
1;02.12.2011;41,5068;Åâðî
1;03.12.2011;41,4824;Åâðî
1;06.12.2011;41,4707;Åâðî
1;07.12.2011;41,5842;Åâðî
1;08.12.2011;41,8661;Åâðî
1;09.12.2011;41,8711;Åâðî
1;10.12.2011;42,0153;Åâðî
1;13.12.2011;41,9023;Åâðî
1;14.12.2011;41,7891;Åâðî
1;15.12.2011;41,4127;Åâðî
1;16.12.2011;41,4389;Åâðî
1;17.12.2011;41,3933;Åâðî
1;20.12.2011;41,6868;Åâðî
1;21.12.2011;41,7059;Åâðî
1;22.12.2011;41,6718;Åâðî
1;23.12.2011;41,2250;Åâðî
1;24.12.2011;40,8848;Åâðî
1;27.12.2011;40,7632;Åâðî
1;28.12.2011;40,6339;Åâðî
1;29.12.2011;41,2280;Åâðî
1;30.12.2011;41,4079;Åâðî
1;31.12.2011;41,6714;Åâðî
1;11.01.2012;40,7591;Åâðî
1;12.01.2012;40,4061;Åâðî
1;13.01.2012;40,2852;Åâðî
1;14.01.2012;40,6189;Åâðî
1;17.01.2012;40,3842;Åâðî
1;18.01.2012;40,1688;Åâðî
1;19.01.2012;40,2612;Åâðî
1;20.01.2012;40,4772;Åâðî
1;21.01.2012;40,5867;Åâðî
1;24.01.2012;40,4064;Åâðî
1;25.01.2012;40,1872;Åâðî
1;26.01.2012;39,9499;Åâðî
1;27.01.2012;39,8384;Åâðî
1;28.01.2012;39,7841;Åâðî
1;31.01.2012;39,9691;Åâðî
1;01.02.2012;39,9678;Åâðî
1;02.02.2012;39,6777;Åâðî
1;03.02.2012;39,7664;Åâðî
1;04.02.2012;39,7425;Åâðî
1;07.02.2012;39,5137;Åâðî
1;08.02.2012;39,4592;Åâðî
1;09.02.2012;39,4115;Åâðî
1;10.02.2012;39,4767;Åâðî
1;11.02.2012;39,6282;Åâðî
1;14.02.2012;39,6037;Åâðî
1;15.02.2012;39,5431;Åâðî
1;16.02.2012;39,4572;Åâðî
1;17.02.2012;39,3181;Åâðî
1;18.02.2012;39,3846;Åâðî
1;21.02.2012;39,3311;Åâðî
1;22.02.2012;39,5235;Åâðî
1;23.02.2012;39,4114;Åâðî
1;25.02.2012;39,3645;Åâðî
1;28.02.2012;39,1517;Åâðî
1;29.02.2012;38,9121;Åâðî
1;01.03.2012;39,1029;Åâðî
1;02.03.2012;39,0714;Åâðî
1;03.03.2012;38,9490;Åâðî
1;06.03.2012;38,6530;Åâðî
1;07.03.2012;38,8721;Åâðî
1;08.03.2012;38,9938;Åâðî
1;12.03.2012;38,7691;Åâðî
1;13.03.2012;38,8543;Åâðî
1;14.03.2012;38,8517;Åâðî
1;15.03.2012;38,4843;Åâðî
1;16.03.2012;38,5781;Åâðî
1;17.03.2012;38,4117;Åâðî
1;20.03.2012;38,4801;Åâðî
1;21.03.2012;38,6001;Åâðî
1;22.03.2012;38,7589;Åâðî
1;23.03.2012;38,7258;Åâðî
1;24.03.2012;38,8189;Åâðî
1;27.03.2012;38,7429;Åâðî
1;28.03.2012;38,6266;Åâðî
1;29.03.2012;38,7696;Åâðî
1;30.03.2012;39,0402;Åâðî
1;31.03.2012;39,1707;Åâðî
1;03.04.2012;39,1677;Åâðî
1;04.04.2012;39,0846;Åâðî
1;05.04.2012;38,8368;Åâðî
1;06.04.2012;38,7097;Åâðî
1;07.04.2012;38,5138;Åâðî
1;10.04.2012;38,7192;Åâðî
1;11.04.2012;38,8349;Åâðî
1;12.04.2012;39,0781;Åâðî
1;13.04.2012;38,8507;Åâðî
1;14.04.2012;38,8134;Åâðî
1;17.04.2012;38,7374;Åâðî
1;18.04.2012;38,8509;Åâðî
1;19.04.2012;38,6716;Åâðî
1;20.04.2012;38,7230;Åâðî
1;21.04.2012;38,8118;Åâðî
1;24.04.2012;38,8386;Åâðî
1;25.04.2012;38,7950;Åâðî
1;26.04.2012;38,6593;Åâðî
1;27.04.2012;38,7393;Åâðî
1;28.04.2012;38,7477;Åâðî
1;29.04.2012;38,9203;Åâðî
1;03.05.2012;38,8223;Åâðî
1;04.05.2012;38,7350;Åâðî
1;05.05.2012;38,9157;Åâðî
1;06.05.2012;39,0001;Åâðî
1;11.05.2012;39,1160;Åâðî
1;12.05.2012;39,0458;Åâðî
1;13.05.2012;38,9826;Åâðî
1;15.05.2012;39,0088;Åâðî
1;16.05.2012;38,9830;Åâðî
1;17.05.2012;39,3300;Åâðî
1;18.05.2012;39,3919;Åâðî
1;19.05.2012;39,7518;Åâðî
1;22.05.2012;39,8077;Åâðî
1;23.05.2012;39,7376;Åâðî
1;24.05.2012;39,7651;Åâðî
1;25.05.2012;39,7681;Åâðî
1;26.05.2012;39,8426;Åâðî
1;29.05.2012;40,1179;Åâðî
1;30.05.2012;40,2423;Åâðî
1;31.05.2012;40,4598;Åâðî
1;01.06.2012;40,8076;Åâðî
1;02.06.2012;41,6804;Åâðî
1;05.06.2012;42,2464;Åâðî
1;06.06.2012;41,5068;Åâðî
1;07.06.2012;40,9501;Åâðî
1;08.06.2012;40,4205;Åâðî
1;09.06.2012;40,9067;Åâðî
1;10.06.2012;40,7914;Åâðî
1;14.06.2012;40,9426;Åâðî
1;15.06.2012;40,9390;Åâðî
1;16.06.2012;40,9078;Åâðî
1;19.06.2012;40,8231;Åâðî
1;20.06.2012;41,0060;Åâðî
1;21.06.2012;41,2441;Åâðî
1;22.06.2012;41,7208;Åâðî
1;23.06.2012;42,0464;Åâðî
1;26.06.2012;41,4981;Åâðî
1;27.06.2012;41,4964;Åâðî
1;28.06.2012;41,0217;Åâðî
1;29.06.2012;41,1963;Åâðî
1;30.06.2012;41,3230;Åâðî
1;03.07.2012;41,0642;Åâðî
1;04.07.2012;40,9332;Åâðî
1;05.07.2012;40,5512;Åâðî
1;06.07.2012;40,6850;Åâðî
1;07.07.2012;40,3885;Åâðî
1;10.07.2012;40,5522;Åâðî
1;11.07.2012;40,5367;Åâðî
1;12.07.2012;40,2638;Åâðî
1;13.07.2012;40,0072;Åâðî
1;14.07.2012;39,8277;Åâðî
1;17.07.2012;39,8985;Åâðî
1;18.07.2012;39,9240;Åâðî
1;19.07.2012;39,8020;Åâðî
1;20.07.2012;39,4219;Åâðî
1;21.07.2012;39,1686;Åâðî
1;24.07.2012;39,1620;Åâðî
1;25.07.2012;39,5374;Åâðî
1;26.07.2012;39,8390;Åâðî
1;27.07.2012;39,6362;Åâðî
1;28.07.2012;39,6028;Åâðî
1;31.07.2012;39,5527;Åâðî
1;01.08.2012;39,5101;Åâðî
1;02.08.2012;39,8236;Åâðî
1;03.08.2012;39,7525;Åâðî
1;04.08.2012;39,6745;Åâðî
1;07.08.2012;39,5353;Åâðî
1;08.08.2012;39,2322;Åâðî
1;09.08.2012;39,2299;Åâðî
1;10.08.2012;38,9511;Åâðî
1;11.08.2012;39,1923;Åâðî
1;14.08.2012;39,1468;Åâðî
1;15.08.2012;39,2916;Åâðî
1;16.08.2012;39,2846;Åâðî
1;17.08.2012;39,1395;Åâðî
1;18.08.2012;39,3660;Åâðî
1;21.08.2012;39,5468;Åâðî
1;22.08.2012;39,5449;Åâðî
1;23.08.2012;39,6202;Åâðî
1;24.08.2012;39,7527;Åâðî
1;25.08.2012;39,9087;Åâðî
1;28.08.2012;39,8379;Åâðî
1;29.08.2012;39,9748;Åâðî
1;30.08.2012;40,2846;Åâðî
1;31.08.2012;40,5250;Åâðî
1;01.09.2012;40,7249;Åâðî
1;04.09.2012;40,7580;Åâðî
1;05.09.2012;40,6197;Åâðî
1;06.09.2012;40,6669;Åâðî
1;07.09.2012;40,6297;Åâðî
1;08.09.2012;40,4820;Åâðî
1;11.09.2012;40,5694;Åâðî
1;12.09.2012;40,6203;Åâðî
1;13.09.2012;40,5090;Åâðî
1;14.09.2012;40,5678;Åâðî
1;15.09.2012;40,1868;Åâðî
1;18.09.2012;40,1481;Åâðî
1;19.09.2012;40,4367;Åâðî
1;20.09.2012;40,3416;Åâðî
1;21.09.2012;40,9570;Åâðî
1;22.09.2012;40,4918;Åâðî
1;25.09.2012;40,4548;Åâðî
1;26.09.2012;40,2099;Åâðî
1;27.09.2012;40,1735;Åâðî
1;28.09.2012;40,2074;Åâðî
1;29.09.2012;39,9786;Åâðî
1;02.10.2012;40,1455;Åâðî
1;03.10.2012;40,1673;Åâðî
1;04.10.2012;40,2096;Åâðî
1;05.10.2012;40,2581;Åâðî
1;06.10.2012;40,2822;Åâðî
1;09.10.2012;40,3389;Åâðî
1;10.10.2012;40,3577;Åâðî
1;11.10.2012;40,1347;Åâðî
1;12.10.2012;40,0679;Åâðî
1;13.10.2012;40,0832;Åâðî
1;16.10.2012;40,1355;Åâðî
1;17.10.2012;40,1970;Åâðî
1;18.10.2012;40,3525;Åâðî
1;19.10.2012;40,2640;Åâðî
1;20.10.2012;40,2140;Åâðî
1;23.10.2012;40,3416;Åâðî
1;24.10.2012;40,5798;Åâðî
1;25.10.2012;40,6544;Åâðî
1;26.10.2012;40,6311;Åâðî
1;27.10.2012;40,6948;Åâðî
1;30.10.2012;40,6233;Åâðî
1;31.10.2012;40,7148;Åâðî
1;01.11.2012;40,6548;Åâðî
1;02.11.2012;40,6323;Åâðî
1;03.11.2012;40,4918;Åâðî
1;07.11.2012;40,3134;Åâðî
1;08.11.2012;40,2748;Åâðî
1;09.11.2012;40,2189;Åâðî
1;10.11.2012;40,2238;Åâðî
1;13.11.2012;40,2146;Åâðî
1;14.11.2012;40,2323;Åâðî
1;15.11.2012;40,3500;Åâðî
1;16.11.2012;40,3818;Åâðî
1;17.11.2012;40,4759;Åâðî
1;20.11.2012;40,4207;Åâðî
1;21.11.2012;40,2037;Åâðî
1;22.11.2012;40,0785;Åâðî
1;23.11.2012;40,0278;Åâðî
1;24.11.2012;40,1360;Åâðî
1;27.11.2012;40,1989;Åâðî
1;28.11.2012;40,1893;Åâðî
1;29.11.2012;40,2339;Åâðî
1;30.11.2012;40,2057;Åâðî
1;01.12.2012;40,0759;Åâðî
1;04.12.2012;40,1769;Åâðî
1;05.12.2012;40,4720;Åâðî
1;06.12.2012;40,4127;Åâðî
1;07.12.2012;40,3570;Åâðî
1;08.12.2012;40,1270;Åâðî
1;11.12.2012;39,8359;Åâðî
1;12.12.2012;39,8313;Åâðî
1;13.12.2012;39,9579;Åâðî
1;14.12.2012;40,0599;Åâðî
1;15.12.2012;40,2182;Åâðî
1;18.12.2012;40,4713;Åâðî
1;19.12.2012;40,8084;Åâðî
1;20.12.2012;40,7393;Åâðî
1;21.12.2012;40,6544;Åâðî
1;22.12.2012;40,5619;Åâðî
1;25.12.2012;40,6251;Åâðî
1;26.12.2012;40,3333;Åâðî
1;27.12.2012;40,3659;Åâðî
1;28.12.2012;40,3505;Åâðî
1;29.12.2012;40,2286;Åâðî
1;30.12.2012;40,2286;Åâðî
1;10.01.2013;39,8096;Åâðî
1;11.01.2013;39,6385;Åâðî
1;12.01.2013;40,1104;Åâðî
1;15.01.2013;40,5009;Åâðî
1;16.01.2013;40,4003;Åâðî
1;17.01.2013;40,3096;Åâðî
1;18.01.2013;40,3472;Åâðî
1;19.01.2013;40,4314;Åâðî
1;22.01.2013;40,3617;Åâðî
1;23.01.2013;40,3194;Åâðî
1;24.01.2013;40,2200;Åâðî
1;25.01.2013;40,2036;Åâðî
1;26.01.2013;40,2364;Åâðî
1;29.01.2013;40,4552;Åâðî
1;30.01.2013;40,5414;Åâðî
1;31.01.2013;40,5134;Åâðî
1;01.02.2013;40,7138;Åâðî
1;02.02.2013;40,8674;Åâðî
1;05.02.2013;40,7789;Åâðî
1;06.02.2013;40,6029;Åâðî
1;07.02.2013;40,6435;Åâðî
1;08.02.2013;40,6691;Åâðî
1;09.02.2013;40,4171;Åâðî
1;12.02.2013;40,3618;Åâðî
1;13.02.2013;40,3873;Åâðî
1;14.02.2013;40,4280;Åâðî
1;15.02.2013;40,3698;Åâðî
1;16.02.2013;40,2713;Åâðî
1;19.02.2013;40,1969;Åâðî
1;20.02.2013;40,2265;Åâðî
1;21.02.2013;40,3394;Åâðî
1;22.02.2013;40,0748;Åâðî
1;23.02.2013;40,1111;Åâðî
1;26.02.2013;40,0810;Åâðî
1;27.02.2013;39,9216;Åâðî
1;28.02.2013;40,0420;Åâðî
1;01.03.2013;40,1024;Åâðî
1;02.03.2013;40,0563;Åâðî
1;05.03.2013;40,0293;Åâðî
1;06.03.2013;40,0126;Åâðî
1;07.03.2013;40,0007;Åâðî
1;08.03.2013;39,9732;Åâðî
1;12.03.2013;40,0187;Åâðî
1;13.03.2013;40,0364;Åâðî
1;14.03.2013;40,0631;Åâðî
1;15.03.2013;39,8715;Åâðî
1;16.03.2013;40,0123;Åâðî
1;19.03.2013;39,8491;Åâðî
1;20.03.2013;39,9075;Åâðî
1;21.03.2013;39,8752;Åâðî
1;22.03.2013;39,9746;Åâðî
1;23.03.2013;39,9060;Åâðî
1;26.03.2013;40,0845;Åâðî
1;27.03.2013;39,7526;Åâðî
1;28.03.2013;39,6559;Åâðî
1;29.03.2013;39,6627;Åâðî
1;30.03.2013;39,8023;Åâðî
1;02.04.2013;39,8168;Åâðî
1;03.04.2013;40,0113;Åâðî
1;04.04.2013;40,1752;Åâðî
1;05.04.2013;40,7035;Åâðî
1;06.04.2013;40,8413;Åâðî
1;09.04.2013;41,0481;Åâðî
1;10.04.2013;40,6523;Åâðî
1;11.04.2013;40,5930;Åâðî
1;12.04.2013;40,3651;Åâðî
1;13.04.2013;40,5132;Åâðî
1;16.04.2013;40,9283;Åâðî
1;17.04.2013;41,1193;Åâðî
1;18.04.2013;41,1544;Åâðî
1;19.04.2013;41,3787;Åâðî
1;20.04.2013;41,1157;Åâðî
1;23.04.2013;41,2352;Åâðî
1;24.04.2013;41,3142;Åâðî
1;25.04.2013;41,0629;Åâðî
1;26.04.2013;40,8498;Åâðî
1;27.04.2013;40,6635;Åâðî
1;30.04.2013;40,8358;Åâðî
1;01.05.2013;40,6264;Åâðî
1;07.05.2013;40,7386;Åâðî
1;08.05.2013;40,6450;Åâðî
1;09.05.2013;40,7404;Åâðî
1;14.05.2013;40,7345;Åâðî
1;15.05.2013;40,6768;Åâðî
1;16.05.2013;40,5517;Åâðî
1;17.05.2013;40,4175;Åâðî
1;18.05.2013;40,3747;Åâðî
1;21.05.2013;40,2633;Åâðî
1;22.05.2013;40,1903;Åâðî
1;23.05.2013;40,3372;Åâðî
1;24.05.2013;40,4026;Åâðî
1;25.05.2013;40,5140;Åâðî
1;28.05.2013;40,4867;Åâðî
1;29.05.2013;40,5189;Åâðî
1;30.05.2013;40,5666;Åâðî
1;31.05.2013;40,9650;Åâðî
1;01.06.2013;41,4486;Åâðî
1;04.06.2013;41,7274;Åâðî
1;05.06.2013;41,6076;Åâðî
1;06.06.2013;41,8447;Åâðî
1;07.06.2013;42,1464;Åâðî
1;08.06.2013;42,7176;Åâðî
1;11.06.2013;42,6426;Åâðî
1;12.06.2013;42,9753;Åâðî
1;14.06.2013;43,2443;Åâðî
1;15.06.2013;42,4442;Åâðî
1;18.06.2013;42,2249;Åâðî
1;19.06.2013;42,5216;Åâðî
1;20.06.2013;43,0409;Åâðî
1;21.06.2013;43,3526;Åâðî
1;22.06.2013;43,3489;Åâðî
1;25.06.2013;43,1018;Åâðî
1;26.06.2013;42,9698;Åâðî
1;27.06.2013;42,9841;Åâðî
